LAMMPS data file
2272 atoms 
3 atom types 
0.0  48.0  xlo  xhi
0.0  7.0   ylo  yhi
17.398031476913488 229.293570523084 zlo zhi
0.0 0.00 0.0 xy xz yz

Masses

1 12.0107
2 18.998404
3 1.00794

Atoms # charge

100  2  0.0  3.436000 9.928743 62.605000 
101  2  0.0  5.749000 10.125743 79.293000 
102  2  0.0  8.238000 16.865743 10.639000 
103  3  0.0  9.121000 16.264743 12.877000 
104  2  0.0  9.728000 16.677743 125.297000 
105  2  0.0  6.391000 16.289743 127.123000 
106  2  0.0  8.343000 17.228743 127.781000 
107  2  0.0  7.590000 17.034743 130.460000 
108  2  0.0  8.420000 16.486743 132.959000 
109  1  0.0  8.767000 11.573743 0.931000 
110  2  0.0  9.816000 11.806743 211.943000 
111  2  0.0  9.046000 10.380743 1.610000 
112  1  0.0  8.794000 12.759743 1.985000 
113  3  0.0  9.077000 13.633743 1.416000 
114  3  0.0  9.580000 12.540743 2.708000 
115  1  0.0  7.561000 13.159743 2.764000 
116  2  0.0  7.005000 14.312743 2.542000 
117  1  0.0  7.165000 12.336743 3.754000 
118  3  0.0  7.597000 11.368743 3.768000 
119  1  0.0  6.237000 12.807743 4.846000 
120  1  0.0  6.944000 13.469743 6.122000 
121  3  0.0  6.952000 12.750743 6.913000 
122  3  0.0  6.395000 14.273743 6.411000 
123  1  0.0  8.393000 13.913743 5.899000 
124  2  0.0  8.457000 14.958743 5.002000 
125  2  0.0  9.022000 12.853743 5.273000 
126  1  0.0  9.300000 14.271743 7.183000 
127  3  0.0  9.926000 15.119743 6.960000 
128  3  0.0  9.924000 13.501743 7.401000 
129  1  0.0  8.514000 14.610743 8.449000 
130  2  0.0  7.761000 13.506743 8.898000 
131  2  0.0  7.574000 15.599743 8.145000 
132  1  0.0  9.514000 15.117743 9.576000 
133  2  0.0  10.430000 16.174743 9.053000 
134  3  0.0  10.137000 14.296743 9.851000 
135  1  0.0  8.767000 15.591743 10.857000 
136  2  0.0  7.699000 14.722743 11.111000 
137  1  0.0  9.640000 15.685743 12.144000 
138  3  0.0  10.559000 16.181743 11.892000 
139  1  0.0  9.939000 14.374743 12.895000 
140  2  0.0  11.057000 14.590743 13.697000 
141  2  0.0  10.209000 13.423743 11.967000 
142  1  0.0  8.650000 13.928743 13.776000 
143  3  0.0  7.961000 13.464743 13.102000 
144  3  0.0  8.165000 14.723743 14.195000 
145  1  0.0  8.936000 12.936743 14.899000 
146  2  0.0  9.870000 11.991743 14.440000 
147  2  0.0  7.741000 12.244743 15.149000 
148  1  0.0  9.452000 13.619743 16.247000 
149  3  0.0  8.979000 14.513743 16.368000 
150  2  0.0  10.858000 13.957743 16.170000 
151  1  0.0  9.173000 12.710743 17.521000 
152  2  0.0  9.298000 11.353743 17.190000 
153  2  0.0  7.854000 12.913743 17.956000 
154  1  0.0  10.139000 13.010743 18.676000 
155  3  0.0  10.138000 14.064743 18.857000 
156  3  0.0  11.129000 12.697743 18.379000 
157  1  0.0  9.846000 12.378743 20.073000 
158  2  0.0  10.982000 11.707743 20.525000 
159  2  0.0  8.803000 11.460743 19.971000 
160  1  0.0  9.477000 13.511743 21.088000 
161  3  0.0  8.582000 14.006743 20.776000 
162  3  0.0  10.315000 14.215743 21.065000 
163  1  0.0  9.248000 13.034743 22.525000 
164  2  0.0  10.395000 12.399743 23.017000 
165  2  0.0  8.191000 12.107743 22.573000 
166  1  0.0  8.951000 14.338743 23.320000 
167  2  0.0  7.529000 14.660743 23.198000 
168  3  0.0  9.433000 15.145743 22.816000 
169  1  0.0  9.445000 14.487743 24.813000 
170  2  0.0  9.267000 15.818743 25.248000 
171  2  0.0  10.820000 14.199743 24.908000 
172  1  0.0  8.618000 13.538743 25.707000 
173  3  0.0  9.339000 12.794743 25.939000 
174  3  0.0  7.876000 13.039743 25.118000 
175  1  0.0  7.943000 13.958743 27.057000 
176  2  0.0  7.040000 14.925743 26.812000 
177  2  0.0  8.956000 14.445743 27.920000 
178  1  0.0  7.254000 12.739743 27.743000 
179  3  0.0  6.714000 12.183743 27.008000 
180  3  0.0  6.537000 13.129743 28.422000 
181  1  0.0  8.177000 11.781743 28.544000 
182  2  0.0  9.292000 11.453743 27.768000 
183  2  0.0  7.499000 10.591743 28.805000 
184  1  0.0  8.670000 12.374743 29.913000 
185  3  0.0  9.135000 13.302743 29.666000 
186  2  0.0  9.657000 11.446743 30.569000 
187  1  0.0  7.464000 12.666743 30.881000 
188  2  0.0  6.574000 11.596743 30.867000 
189  2  0.0  6.773000 13.799743 30.446000 
190  1  0.0  7.963000 12.873743 32.328000 
191  3  0.0  8.984000 13.174743 32.252000 
192  3  0.0  7.989000 11.914743 32.820000 
193  1  0.0  7.203000 13.865743 33.272000 
194  2  0.0  7.089000 15.080743 32.651000 
195  2  0.0  8.008000 14.080743 34.382000 
196  2  0.0  6.266000 13.517743 36.101000 
197  2  0.0  6.813000 11.569743 35.053000 
198  3  0.0  6.514000 11.686743 37.423000 
199  2  0.0  6.838000 10.858743 41.767000 
200  3  0.0  6.145000 11.898743 44.865000 
201  3  0.0  6.668000 10.929743 47.355000 
202  1  0.0  6.158000 11.240743 49.868000 
203  2  0.0  7.414000 11.863743 49.474000 
204  2  0.0  6.559000 11.265743 52.288000 
205  3  0.0  6.078000 11.387743 61.260000 
206  2  0.0  6.310000 12.091743 63.502000 
207  3  0.0  6.044000 13.241743 68.479000 
208  2  0.0  7.175000 11.840743 69.958000 
209  2  0.0  6.323000 13.146743 72.018000 
210  2  0.0  6.721000 12.822743 74.848000 
211  1  0.0  6.331000 11.931743 77.816000 
212  2  0.0  6.770000 13.357743 77.781000 
213  3  0.0  7.076000 11.415743 77.245000 
214  1  0.0  6.365000 11.367743 79.277000 
215  2  0.0  7.701000 11.141743 79.640000 
216  1  0.0  6.660000 13.019743 81.319000 
217  2  0.0  6.033000 14.069743 81.884000 
218  2  0.0  7.739000 13.532743 80.585000 
219  1  0.0  7.193000 12.109743 82.475000 
220  3  0.0  7.305000 11.111743 82.095000 
221  3  0.0  6.418000 12.052743 83.214000 
222  1  0.0  8.488000 12.556743 83.177000 
223  2  0.0  8.389000 13.923743 83.493000 
224  2  0.0  9.551000 12.430743 82.275000 
225  1  0.0  8.824000 11.700743 84.489000 
226  3  0.0  9.349000 10.854743 84.112000 
227  2  0.0  7.623000 11.097743 85.065000 
228  1  0.0  9.723000 12.353743 85.619000 
229  2  0.0  9.068000 13.485743 86.124000 
230  2  0.0  10.917000 12.802743 85.047000 
231  1  0.0  10.080000 11.452743 86.818000 
232  3  0.0  10.453000 10.514743 86.463000 
233  3  0.0  9.167000 11.229743 87.314000 
234  1  0.0  10.987000 11.950743 88.000000 
235  2  0.0  10.300000 12.923743 88.729000 
236  1  0.0  11.382000 10.777743 88.954000 
237  1  0.0  10.870000 10.873743 90.405000 
238  2  0.0  9.466000 10.883743 90.409000 
239  2  0.0  11.308000 12.068743 90.980000 
240  1  0.0  10.604000 10.973743 93.347000 
241  3  0.0  9.876000 11.178743 92.589000 
242  3  0.0  11.046000 11.899743 93.630000 
243  1  0.0  9.881000 10.380743 94.576000 
244  2  0.0  8.840000 11.236743 94.956000 
245  3  0.0  11.031000 11.078743 96.268000 
246  2  0.0  11.284000 11.401743 103.102000 
247  3  0.0  9.334000 10.846743 104.731000 
248  2  0.0  11.686000 11.523743 105.748000 
249  1  0.0  9.285000 11.170743 107.684000 
250  2  0.0  8.200000 10.996743 106.839000 
251  2  0.0  9.728000 12.484743 107.537000 
252  1  0.0  8.830000 10.921743 109.202000 
253  3  0.0  8.088000 11.622743 109.486000 
254  1  0.0  10.019000 11.037743 110.115000 
255  1  0.0  10.129000 12.145743 110.872000 
256  3  0.0  9.474000 12.963743 110.757000 
257  1  0.0  11.167000 12.254743 111.920000 
258  2  0.0  11.252000 11.039743 112.626000 
259  1  0.0  10.816000 13.429743 112.956000 
260  3  0.0  9.868000 13.237743 113.409000 
261  3  0.0  10.797000 14.322743 112.426000 
262  1  0.0  11.850000 13.547743 114.066000 
263  1  0.0  11.178000 13.765743 115.470000 
264  3  0.0  10.830000 12.812743 115.788000 
265  3  0.0  10.364000 14.356743 115.378000 
266  1  0.0  11.469000 14.540743 117.968000 
267  2  0.0  10.537000 15.703743 117.933000 
268  1  0.0  10.754000 13.281743 118.573000 
269  2  0.0  11.688000 12.259743 118.629000 
270  2  0.0  9.712000 12.840743 117.738000 
271  1  0.0  10.230000 13.534743 120.002000 
272  3  0.0  9.643000 12.698743 120.331000 
273  3  0.0  9.643000 14.356743 119.977000 
274  1  0.0  11.354000 13.780743 121.075000 
275  2  0.0  11.873000 15.055743 121.007000 
276  1  0.0  10.755000 13.520743 122.486000 
277  3  0.0  11.525000 13.511743 123.232000 
278  3  0.0  10.350000 12.534743 122.450000 
279  1  0.0  9.682000 14.458743 122.915000 
280  2  0.0  8.505000 14.129743 122.226000 
281  2  0.0  10.011000 15.776743 122.562000 
282  1  0.0  9.484000 14.343743 124.469000 
283  3  0.0  10.455000 14.227743 124.906000 
284  2  0.0  8.678000 13.174743 124.800000 
285  1  0.0  8.820000 15.630743 125.174000 
286  2  0.0  7.687000 16.092743 124.467000 
287  1  0.0  8.438000 15.129743 126.563000 
288  3  0.0  9.350000 14.727743 127.011000 
289  3  0.0  7.782000 14.311743 126.351000 
290  1  0.0  7.677000 16.016743 127.600000 
291  1  0.0  7.618000 15.205743 128.952000 
292  3  0.0  8.628000 14.911743 129.146000 
293  3  0.0  7.113000 14.288743 128.753000 
294  1  0.0  7.046000 15.769743 130.247000 
295  1  0.0  7.409000 14.809743 131.506000 
296  2  0.0  8.741000 14.230743 131.336000 
297  3  0.0  6.697000 13.996743 131.543000 
298  1  0.0  7.361000 15.542743 132.881000 
299  2  0.0  6.152000 16.228743 133.064000 
300  1  0.0  7.520000 14.472743 133.980000 
301  3  0.0  8.342000 13.925743 133.750000 
302  3  0.0  6.612000 13.843743 133.985000 
303  1  0.0  7.739000 15.099743 135.392000 
304  2  0.0  6.733000 16.044743 135.625000 
305  2  0.0  8.932000 15.795743 135.378000 
306  1  0.0  7.768000 14.086743 136.582000 
307  3  0.0  6.902000 13.430743 136.453000 
308  3  0.0  7.591000 14.723743 137.426000 
309  1  0.0  8.907000 13.221743 137.023000 
310  2  0.0  9.347000 12.460743 135.933000 
311  2  0.0  8.458000 12.344743 138.022000 
312  1  0.0  10.117000 14.049743 137.587000 
313  3  0.0  9.654000 14.910743 138.006000 
314  2  0.0  10.960000 14.609743 136.476000 
315  1  0.0  10.978000 13.389743 138.696000 
316  2  0.0  11.441000 12.185743 138.164000 
317  1  0.0  10.418000 13.052743 140.093000 
318  3  0.0  11.183000 12.483743 140.589000 
319  3  0.0  9.597000 12.409743 139.877000 
320  1  0.0  10.054000 14.082743 141.155000 
321  2  0.0  9.131000 14.934743 140.568000 
322  2  0.0  11.178000 14.848743 141.465000 
323  1  0.0  9.420000 13.559743 142.518000 
324  3  0.0  8.799000 14.252743 142.946000 
325  3  0.0  10.257000 13.470743 143.178000 
326  1  0.0  8.756000 12.183743 142.584000 
327  2  0.0  9.754000 11.212743 142.488000 
328  2  0.0  7.925000 12.038743 141.471000 
329  1  0.0  7.917000 11.925743 143.919000 
330  2  0.0  7.112000 10.673743 143.811000 
331  3  0.0  7.203000 12.712743 144.002000 
332  1  0.0  8.810000 11.911743 145.195000 
333  2  0.0  9.954000 12.671743 144.971000 
334  2  0.0  9.236000 10.598743 145.443000 
335  1  0.0  8.131000 12.490743 146.472000 
336  3  0.0  7.629000 13.379743 146.168000 
337  3  0.0  8.882000 12.819743 147.148000 
338  1  0.0  7.163000 11.563743 147.257000 
339  2  0.0  6.246000 11.025743 146.362000 
340  2  0.0  6.434000 12.326743 148.172000 
341  1  0.0  7.875000 10.390743 148.032000 
342  1  0.0  8.813000 10.817743 149.166000 
343  2  0.0  8.081000 11.591743 150.078000 
344  2  0.0  9.783000 11.649743 148.616000 
345  2  0.0  11.157000 11.118743 151.047000 
346  3  0.0  9.040000 11.111743 152.431000 
347  2  0.0  11.051000 10.760743 154.161000 
348  3  0.0  8.134000 10.685743 154.474000 
349  3  0.0  9.280000 10.498743 155.809000 
350  1  0.0  8.379000 10.329743 175.035000 
351  2  0.0  7.056000 10.769743 175.160000 
352  2  0.0  9.049000 11.274743 174.226000 
353  1  0.0  9.064000 10.311743 176.469000 
354  3  0.0  8.577000 11.071743 177.054000 
355  2  0.0  10.447000 10.796743 176.398000 
356  2  0.0  7.082000 10.892743 207.714000 
357  2  0.0  9.305000 10.666743 208.009000 
358  1  0.0  7.370000 11.345743 210.457000 
359  2  0.0  6.035000 11.529743 210.094000 
360  2  0.0  8.073000 12.409743 209.914000 
361  1  0.0  7.464000 11.426743 212.004000 
362  3  0.0  7.005000 10.519743 212.325000 
363  3  0.0  6.847000 12.248743 212.309000 
364  3  0.0  6.128000 10.143743 36.726000 
365  2  0.0  7.237000 10.209743 39.126000 
366  3  0.0  6.414000 10.212743 49.942000 
367  3  0.0  11.031000 9.831743 88.576000 
368  1  0.0  11.378000 9.651743 91.260000 
369  3  0.0  10.549000 8.987743 91.260000 
370  1  0.0  11.692000 10.042743 92.745000 
371  2  0.0  11.816000 8.860743 93.499000 
372  2  0.0  9.309000 9.185743 94.162000 
373  1  0.0  10.815000 10.133743 95.815000 
374  3  0.0  11.758000 9.749743 95.494000 
375  1  0.0  10.164000 9.216743 96.865000 
376  2  0.0  9.936000 7.973743 96.313000 
377  2  0.0  8.894000 9.721743 97.130000 
378  1  0.0  10.958000 9.095743 98.249000 
379  3  0.0  10.687000 9.926743 98.857000 
380  1  0.0  10.711000 7.880743 99.148000 
381  2  0.0  11.730000 6.940743 98.909000 
382  2  0.0  9.481000 7.259743 98.889000 
383  1  0.0  10.774000 8.284743 100.644000 
384  3  0.0  10.452000 7.445743 101.200000 
385  3  0.0  9.999000 9.010743 100.759000 
386  1  0.0  11.750000 9.083743 102.891000 
387  3  0.0  11.473000 8.150743 103.325000 
388  1  0.0  10.695000 10.141743 103.277000 
389  2  0.0  9.634000 10.066743 102.378000 
390  1  0.0  10.071000 10.068743 104.724000 
391  2  0.0  9.246000 8.834743 104.933000 
392  1  0.0  11.070000 10.279743 105.897000 
393  1  0.0  10.408000 10.182743 107.309000 
394  3  0.0  11.186000 10.281743 108.028000 
395  3  0.0  10.038000 9.185743 107.455000 
396  3  0.0  8.390000 9.941743 109.290000 
397  2  0.0  10.988000 10.101743 110.095000 
398  3  0.0  8.407000 9.782743 147.328000 
399  3  0.0  7.100000 9.790743 148.447000 
400  1  0.0  9.529000 9.619743 149.947000 
401  3  0.0  10.248000 9.194743 149.284000 
402  2  0.0  8.569000 8.555743 150.233000 
403  1  0.0  10.384000 9.954743 151.239000 
404  2  0.0  11.282000 8.900743 151.494000 
405  1  0.0  9.453000 10.128743 152.448000 
406  3  0.0  8.606000 9.487743 152.320000 
407  1  0.0  10.028000 9.858743 153.878000 
408  2  0.0  10.559000 8.562743 153.957000 
409  1  0.0  8.874000 10.040743 154.921000 
410  1  0.0  8.149000 8.777743 155.374000 
411  2  0.0  7.670000 8.091743 154.241000 
412  2  0.0  7.001000 9.163743 156.071000 
413  1  0.0  9.031000 7.864743 156.297000 
414  2  0.0  10.323000 8.483743 156.705000 
415  3  0.0  9.293000 7.055743 155.662000 
416  1  0.0  8.317000 7.236743 157.543000 
417  2  0.0  9.118000 6.226743 158.112000 
418  2  0.0  7.097000 6.655743 157.149000 
419  1  0.0  8.142000 8.311743 158.593000 
420  3  0.0  7.849000 9.186743 158.058000 
421  3  0.0  9.102000 8.548743 159.016000 
422  1  0.0  7.071000 8.148743 159.758000 
423  2  0.0  6.441000 6.915743 159.663000 
424  2  0.0  6.133000 9.100743 159.657000 
425  1  0.0  7.803000 8.228743 161.170000 
426  3  0.0  7.044000 8.508743 161.879000 
427  3  0.0  8.485000 9.054743 161.114000 
428  1  0.0  8.498000 7.061743 161.742000 
429  2  0.0  8.836000 5.946743 161.032000 
430  1  0.0  8.762000 7.230743 163.044000 
431  3  0.0  8.413000 8.094743 163.541000 
432  1  0.0  9.572000 6.268743 163.839000 
433  2  0.0  10.823000 6.117743 163.208000 
434  2  0.0  8.925000 5.025743 163.824000 
435  1  0.0  9.853000 6.685743 165.364000 
436  3  0.0  10.205000 7.686743 165.319000 
437  3  0.0  10.660000 6.084743 165.746000 
438  1  0.0  8.691000 6.648743 166.373000 
439  2  0.0  8.359000 5.323743 166.678000 
440  2  0.0  7.564000 7.254743 165.811000 
441  1  0.0  9.100000 7.419743 167.688000 
442  3  0.0  8.987000 8.428743 167.507000 
443  3  0.0  10.153000 7.337743 167.832000 
444  1  0.0  8.472000 7.136743 169.060000 
445  2  0.0  9.051000 6.008743 169.656000 
446  2  0.0  7.085000 6.936743 168.962000 
447  1  0.0  8.851000 8.442743 169.823000 
448  2  0.0  7.776000 9.453743 169.557000 
449  3  0.0  9.749000 8.871743 169.405000 
450  1  0.0  9.103000 8.267743 171.360000 
451  2  0.0  9.537000 9.482743 171.913000 
452  2  0.0  10.071000 7.371743 171.578000 
453  1  0.0  7.765000 7.808743 172.071000 
454  3  0.0  7.995000 6.836743 172.450000 
455  3  0.0  6.990000 7.684743 171.340000 
456  1  0.0  7.264000 8.639743 173.238000 
457  2  0.0  6.179000 7.969743 173.860000 
458  2  0.0  6.717000 9.812743 172.714000 
459  1  0.0  8.373000 8.978743 174.304000 
460  3  0.0  9.318000 8.926743 173.826000 
461  3  0.0  8.371000 8.176743 175.009000 
462  1  0.0  9.000000 8.949743 177.278000 
463  2  0.0  9.973000 8.099743 176.889000 
464  2  0.0  7.761000 8.294743 177.121000 
465  1  0.0  9.195000 9.366743 178.738000 
466  3  0.0  8.309000 9.896743 179.038000 
467  3  0.0  10.028000 10.054743 178.794000 
468  1  0.0  9.402000 8.185743 179.741000 
469  2  0.0  10.635000 7.679743 179.623000 
470  2  0.0  8.432000 7.197743 179.477000 
471  1  0.0  9.188000 8.768743 181.180000 
472  3  0.0  8.185000 9.135743 181.276000 
473  3  0.0  9.847000 9.599743 181.328000 
474  1  0.0  9.382000 7.802743 182.313000 
475  2  0.0  10.682000 7.287743 182.200000 
476  2  0.0  8.495000 6.733743 182.172000 
477  1  0.0  9.233000 8.485743 183.721000 
478  2  0.0  8.073000 9.361743 183.715000 
479  3  0.0  10.039000 9.173743 183.881000 
480  1  0.0  9.132000 7.527743 184.964000 
481  2  0.0  8.139000 6.541743 184.788000 
482  2  0.0  8.846000 8.225743 186.112000 
483  1  0.0  10.472000 6.827743 185.189000 
484  3  0.0  11.268000 7.539743 185.073000 
485  3  0.0  10.532000 6.103743 184.405000 
486  1  0.0  10.640000 6.101743 186.578000 
487  2  0.0  11.186000 4.829743 186.389000 
488  2  0.0  9.387000 5.938743 187.166000 
489  1  0.0  11.555000 6.927743 187.527000 
490  3  0.0  11.188000 7.923743 187.440000 
491  1  0.0  11.625000 6.633743 189.048000 
492  2  0.0  10.877000 5.497743 189.361000 
493  1  0.0  11.091000 7.852743 189.878000 
494  3  0.0  10.249000 8.191743 189.417000 
495  1  0.0  10.770000 7.511743 191.367000 
496  2  0.0  9.708000 6.600743 191.453000 
497  2  0.0  10.415000 8.651743 192.026000 
498  3  0.0  11.849000 5.870743 192.208000 
499  1  0.0  11.614000 7.183743 194.505000 
500  3  0.0  10.703000 7.672743 194.249000 
501  1  0.0  11.315000 5.723743 194.946000 
502  2  0.0  10.589000 5.055743 193.953000 
503  1  0.0  10.501000 5.693743 196.296000 
504  2  0.0  9.491000 4.587743 196.316000 
505  3  0.0  9.900000 6.575743 196.313000 
506  1  0.0  11.317000 5.737743 197.625000 
507  1  0.0  10.383000 5.669743 198.871000 
508  3  0.0  10.980000 5.207743 199.616000 
509  3  0.0  9.575000 4.980743 198.679000 
510  1  0.0  9.774000 6.926743 199.541000 
511  2  0.0  8.872000 7.531743 198.670000 
512  2  0.0  10.779000 7.858743 199.820000 
513  1  0.0  9.043000 6.496743 200.878000 
514  3  0.0  8.162000 5.946743 200.610000 
515  3  0.0  8.695000 7.338743 201.435000 
516  1  0.0  9.845000 5.625743 201.847000 
517  2  0.0  11.211000 5.962743 201.803000 
518  1  0.0  9.263000 5.791743 203.304000 
519  3  0.0  9.825000 5.108743 203.901000 
520  2  0.0  7.888000 5.318743 203.323000 
521  1  0.0  9.389000 7.190743 204.085000 
522  2  0.0  9.105000 8.210743 203.227000 
523  2  0.0  10.730000 7.382743 204.465000 
524  1  0.0  8.514000 7.291743 205.331000 
525  3  0.0  8.646000 6.403743 205.907000 
526  3  0.0  7.482000 7.297743 205.020000 
527  1  0.0  8.855000 8.508743 206.284000 
528  2  0.0  8.744000 9.673743 205.527000 
529  2  0.0  10.173000 8.428743 206.741000 
530  1  0.0  7.953000 8.659743 207.516000 
531  3  0.0  8.097000 7.866743 208.179000 
532  3  0.0  6.942000 8.533743 207.183000 
533  1  0.0  8.057000 10.059743 208.259000 
534  1  0.0  7.853000 9.992743 209.789000 
535  2  0.0  9.083000 9.463743 210.481000 
536  3  0.0  7.036000 9.312743 209.927000 
537  2  0.0  12.126000 12.551743 87.506000 
538  3  0.0  12.432000 10.739743 89.025000 
539  2  0.0  12.898000 10.706743 92.809000 
540  2  0.0  12.394000 12.507743 111.314000 
541  2  0.0  12.753000 14.575743 113.766000 
542  2  0.0  12.633000 12.385743 114.117000 
543  1  0.0  12.129000 14.283743 116.584000 
544  2  0.0  12.699000 15.480743 116.151000 
545  2  0.0  13.121000 13.410743 116.775000 
546  3  0.0  12.226000 14.885743 118.617000 
547  2  0.0  12.425000 12.921743 120.859000 
548  2  0.0  12.123000 14.163743 138.886000 
549  2  0.0  12.512000 8.937743 90.626000 
550  2  0.0  12.383000 9.427743 98.098000 
551  1  0.0  11.996000 8.887743 101.347000 
552  2  0.0  12.308000 10.120743 100.776000 
553  2  0.0  13.034000 8.067743 101.142000 
554  3  0.0  12.642000 9.395743 103.353000 
555  2  0.0  12.050000 9.311743 105.823000 
556  3  0.0  12.549000 6.922743 187.146000 
557  2  0.0  12.939000 6.369743 189.383000 
558  2  0.0  12.059000 8.995743 189.795000 
559  1  0.0  12.023000 6.905743 192.024000 
560  3  0.0  12.807000 6.895743 191.307000 
561  1  0.0  12.584000 7.514743 193.351000 
562  2  0.0  12.781000 8.877743 193.247000 
563  2  0.0  13.845000 6.983743 193.643000 
564  3  0.0  11.965000 7.690743 195.362000 
565  2  0.0  12.495000 5.038743 195.105000 
566  2  0.0  12.062000 6.902743 197.660000 
567  2  0.0  12.191000 4.661743 197.686000 
568  2  0.0  9.740000 4.284743 201.432000 
569  2  0.0  12.905952 9.449145 5.288000 
570  2  0.0  11.386380 10.811740 4.318000 
571  1  0.0  11.998735 10.840024 33.738000 
572  3  0.0  12.095608 10.105340 32.964000 
